-0	-0.0066507	-0.0133014	-0.0199521	-0.0266028	-0.0332535	-0.0399042	-0.0465549	-0.0532056	-0.0598563	
-0	-0.00665004	-0.0133001	-0.0199501	-0.0266002	-0.0332502	-0.0399002	-0.0465503	-0.0532003	-0.0598504	
-0	-0.00664938	-0.0132988	-0.0199481	-0.0265975	-0.0332469	-0.0398963	-0.0465456	-0.053195	-0.0598444	
-0	-0.00664872	-0.0132974	-0.0199461	-0.0265949	-0.0332436	-0.0398923	-0.046541	-0.0531897	-0.0598384	
-0	-0.00664805	-0.0132961	-0.0199442	-0.0265922	-0.0332403	-0.0398883	-0.0465364	-0.0531844	-0.0598325	
-0	-0.00664739	-0.0132948	-0.0199422	-0.0265896	-0.0332369	-0.0398843	-0.0465317	-0.0531791	-0.0598265	
-0	-0.00664673	-0.0132935	-0.0199402	-0.0265869	-0.0332336	-0.0398804	-0.0465271	-0.0531738	-0.0598205	
-0	-0.00664606	-0.0132921	-0.0199382	-0.0265843	-0.0332303	-0.0398764	-0.0465224	-0.0531685	-0.0598146	
-0	-0.0066454	-0.0132908	-0.0199362	-0.0265816	-0.033227	-0.0398724	-0.0465178	-0.0531632	-0.0598086	
-0	-0.00664474	-0.0132895	-0.0199342	-0.026579	-0.0332237	-0.0398684	-0.0465132	-0.0531579	-0.0598027	
-0	-0.00664408	-0.0132882	-0.0199322	-0.0265763	-0.0332204	-0.0398645	-0.0465085	-0.0531526	-0.0597967	
-0	-0.00664341	-0.0132868	-0.0199302	-0.0265737	-0.0332171	-0.0398605	-0.0465039	-0.0531473	-0.0597907	
-0	-0.00664275	-0.0132855	-0.0199283	-0.026571	-0.0332138	-0.0398565	-0.0464993	-0.053142	-0.0597848	
-0	-0.00664209	-0.0132842	-0.0199263	-0.0265684	-0.0332105	-0.0398525	-0.0464946	-0.0531367	-0.0597788	
-0	-0.00664143	-0.0132829	-0.0199243	-0.0265657	-0.0332071	-0.0398486	-0.04649	-0.0531314	-0.0597729	
-0	-0.00664077	-0.0132815	-0.0199223	-0.0265631	-0.0332038	-0.0398446	-0.0464854	-0.0531261	-0.0597669	
-0	-0.00664011	-0.0132802	-0.0199203	-0.0265604	-0.0332005	-0.0398406	-0.0464807	-0.0531208	-0.059761	
-0	-0.00663944	-0.0132789	-0.0199183	-0.0265578	-0.0331972	-0.0398367	-0.0464761	-0.0531156	-0.059755	
-0	-0.00663878	-0.0132776	-0.0199164	-0.0265551	-0.0331939	-0.0398327	-0.0464715	-0.0531103	-0.0597491	
-0	-0.00663812	-0.0132762	-0.0199144	-0.0265525	-0.0331906	-0.0398287	-0.0464669	-0.053105	-0.0597431	
-0	-0.00663746	-0.0132749	-0.0199124	-0.0265498	-0.0331873	-0.0398248	-0.0464622	-0.0530997	-0.0597372	
-0	-0.0066368	-0.0132736	-0.0199104	-0.0265472	-0.033184	-0.0398208	-0.0464576	-0.0530944	-0.0597312	
-0	-0.00663614	-0.0132723	-0.0199084	-0.0265446	-0.0331807	-0.0398168	-0.046453	-0.0530891	-0.0597253	
-0	-0.00663548	-0.013271	-0.0199064	-0.0265419	-0.0331774	-0.0398129	-0.0464484	-0.0530838	-0.0597193	
-0	-0.00663482	-0.0132696	-0.0199045	-0.0265393	-0.0331741	-0.0398089	-0.0464437	-0.0530786	-0.0597134	
-0	-0.00663416	-0.0132683	-0.0199025	-0.0265366	-0.0331708	-0.039805	-0.0464391	-0.0530733	-0.0597074	
-0	-0.0066335	-0.013267	-0.0199005	-0.026534	-0.0331675	-0.039801	-0.0464345	-0.053068	-0.0597015	
-0	-0.00663284	-0.0132657	-0.0198985	-0.0265314	-0.0331642	-0.039797	-0.0464299	-0.0530627	-0.0596956	
-0	-0.00663218	-0.0132644	-0.0198965	-0.0265287	-0.0331609	-0.0397931	-0.0464253	-0.0530574	-0.0596896	
-0	-0.00663152	-0.013263	-0.0198946	-0.0265261	-0.0331576	-0.0397891	-0.0464206	-0.0530522	-0.0596837	
-0	-0.00663086	-0.0132617	-0.0198926	-0.0265234	-0.0331543	-0.0397852	-0.046416	-0.0530469	-0.0596777	
-0	-0.0066302	-0.0132604	-0.0198906	-0.0265208	-0.033151	-0.0397812	-0.0464114	-0.0530416	-0.0596718	
-0	-0.00662954	-0.0132591	-0.0198886	-0.0265182	-0.0331477	-0.0397772	-0.0464068	-0.0530363	-0.0596659	
-0	-0.00662888	-0.0132578	-0.0198866	-0.0265155	-0.0331444	-0.0397733	-0.0464022	-0.0530311	-0.0596599	
-0	-0.00662822	-0.0132564	-0.0198847	-0.0265129	-0.0331411	-0.0397693	-0.0463976	-0.0530258	-0.059654	
-0	-0.00662756	-0.0132551	-0.0198827	-0.0265103	-0.0331378	-0.0397654	-0.0463929	-0.0530205	-0.0596481	
-0	-0.00662691	-0.0132538	-0.0198807	-0.0265076	-0.0331345	-0.0397614	-0.0463883	-0.0530152	-0.0596421	
-0	-0.00662625	-0.0132525	-0.0198787	-0.026505	-0.0331312	-0.0397575	-0.0463837	-0.05301	-0.0596362	
-0	-0.00662559	-0.0132512	-0.0198768	-0.0265024	-0.0331279	-0.0397535	-0.0463791	-0.0530047	-0.0596303	
-0	-0.00662493	-0.0132499	-0.0198748	-0.0264997	-0.0331246	-0.0397496	-0.0463745	-0.0529994	-0.0596244	
-0	-0.00662427	-0.0132485	-0.0198728	-0.0264971	-0.0331214	-0.0397456	-0.0463699	-0.0529942	-0.0596184	
-0	-0.00662361	-0.0132472	-0.0198708	-0.0264945	-0.0331181	-0.0397417	-0.0463653	-0.0529889	-0.0596125	
-0	-0.00662296	-0.0132459	-0.0198689	-0.0264918	-0.0331148	-0.0397377	-0.0463607	-0.0529836	-0.0596066	
-0	-0.0066223	-0.0132446	-0.0198669	-0.0264892	-0.0331115	-0.0397338	-0.0463561	-0.0529784	-0.0596007	
-0	-0.00662164	-0.0132433	-0.0198649	-0.0264866	-0.0331082	-0.0397298	-0.0463515	-0.0529731	-0.0595948	
-0	-0.00662098	-0.013242	-0.0198629	-0.0264839	-0.0331049	-0.0397259	-0.0463469	-0.0529679	-0.0595888	
-0	-0.00662032	-0.0132406	-0.019861	-0.0264813	-0.0331016	-0.0397219	-0.0463423	-0.0529626	-0.0595829	
-0	-0.00661967	-0.0132393	-0.019859	-0.0264787	-0.0330983	-0.039718	-0.0463377	-0.0529573	-0.059577	
-0	-0.00661901	-0.013238	-0.019857	-0.026476	-0.033095	-0.0397141	-0.0463331	-0.0529521	-0.0595711	
-0	-0.00661835	-0.0132367	-0.0198551	-0.0264734	-0.0330918	-0.0397101	-0.0463285	-0.0529468	-0.0595652	
-0	-0.0066177	-0.0132354	-0.0198531	-0.0264708	-0.0330885	-0.0397062	-0.0463239	-0.0529416	-0.0595593	
-0	-0.00661704	-0.0132341	-0.0198511	-0.0264682	-0.0330852	-0.0397022	-0.0463193	-0.0529363	-0.0595533	
-0	-0.00661638	-0.0132328	-0.0198491	-0.0264655	-0.0330819	-0.0396983	-0.0463147	-0.0529311	-0.0595474	
-0	-0.00661573	-0.0132315	-0.0198472	-0.0264629	-0.0330786	-0.0396944	-0.0463101	-0.0529258	-0.0595415	
-0	-0.00661507	-0.0132301	-0.0198452	-0.0264603	-0.0330753	-0.0396904	-0.0463055	-0.0529206	-0.0595356	
-0	-0.00661441	-0.0132288	-0.0198432	-0.0264577	-0.0330721	-0.0396865	-0.0463009	-0.0529153	-0.0595297	
-0	-0.00661376	-0.0132275	-0.0198413	-0.026455	-0.0330688	-0.0396825	-0.0462963	-0.0529101	-0.0595238	
-0	-0.0066131	-0.0132262	-0.0198393	-0.0264524	-0.0330655	-0.0396786	-0.0462917	-0.0529048	-0.0595179	
-0	-0.00661244	-0.0132249	-0.0198373	-0.0264498	-0.0330622	-0.0396747	-0.0462871	-0.0528996	-0.059512	
-0	-0.00661179	-0.0132236	-0.0198354	-0.0264472	-0.0330589	-0.0396707	-0.0462825	-0.0528943	-0.0595061	
-0	-0.00661113	-0.0132223	-0.0198334	-0.0264445	-0.0330557	-0.0396668	-0.0462779	-0.0528891	-0.0595002	
-0	-0.00661048	-0.013221	-0.0198314	-0.0264419	-0.0330524	-0.0396629	-0.0462733	-0.0528838	-0.0594943	
-0	-0.00660982	-0.0132196	-0.0198295	-0.0264393	-0.0330491	-0.0396589	-0.0462688	-0.0528786	-0.0594884	
-0	-0.00660917	-0.0132183	-0.0198275	-0.0264367	-0.0330458	-0.039655	-0.0462642	-0.0528733	-0.0594825	
-0	-0.00660851	-0.013217	-0.0198255	-0.026434	-0.0330426	-0.0396511	-0.0462596	-0.0528681	-0.0594766	
-0	-0.00660786	-0.0132157	-0.0198236	-0.0264314	-0.0330393	-0.0396471	-0.046255	-0.0528629	-0.0594707	
-0	-0.0066072	-0.0132144	-0.0198216	-0.0264288	-0.033036	-0.0396432	-0.0462504	-0.0528576	-0.0594648	
-0	-0.00660655	-0.0132131	-0.0198196	-0.0264262	-0.0330327	-0.0396393	-0.0462458	-0.0528524	-0.0594589	
-0	-0.00660589	-0.0132118	-0.0198177	-0.0264236	-0.0330295	-0.0396354	-0.0462412	-0.0528471	-0.059453	
-0	-0.00660524	-0.0132105	-0.0198157	-0.026421	-0.0330262	-0.0396314	-0.0462367	-0.0528419	-0.0594471	
-0	-0.00660458	-0.0132092	-0.0198138	-0.0264183	-0.0330229	-0.0396275	-0.0462321	-0.0528367	-0.0594413	
-0	-0.00660393	-0.0132079	-0.0198118	-0.0264157	-0.0330196	-0.0396236	-0.0462275	-0.0528314	-0.0594354	
-0	-0.00660328	-0.0132066	-0.0198098	-0.0264131	-0.0330164	-0.0396197	-0.0462229	-0.0528262	-0.0594295	
-0	-0.00660262	-0.0132052	-0.0198079	-0.0264105	-0.0330131	-0.0396157	-0.0462183	-0.052821	-0.0594236	
-0	-0.00660197	-0.0132039	-0.0198059	-0.0264079	-0.0330098	-0.0396118	-0.0462138	-0.0528157	-0.0594177	
-0	-0.00660131	-0.0132026	-0.0198039	-0.0264053	-0.0330066	-0.0396079	-0.0462092	-0.0528105	-0.0594118	
-0	-0.00660066	-0.0132013	-0.019802	-0.0264026	-0.0330033	-0.039604	-0.0462046	-0.0528053	-0.0594059	
-0	-0.00660001	-0.0132	-0.0198	-0.0264	-0.033	-0.0396	-0.0462	-0.0528001	-0.0594001	
-0	-0.00659935	-0.0131987	-0.0197981	-0.0263974	-0.0329968	-0.0395961	-0.0461955	-0.0527948	-0.0593942	
-0	-0.0065987	-0.0131974	-0.0197961	-0.0263948	-0.0329935	-0.0395922	-0.0461909	-0.0527896	-0.0593883	
-0	-0.00659805	-0.0131961	-0.0197941	-0.0263922	-0.0329902	-0.0395883	-0.0461863	-0.0527844	-0.0593824	
-0	-0.00659739	-0.0131948	-0.0197922	-0.0263896	-0.032987	-0.0395844	-0.0461818	-0.0527792	-0.0593765	
-0	-0.00659674	-0.0131935	-0.0197902	-0.026387	-0.0329837	-0.0395804	-0.0461772	-0.0527739	-0.0593707	
-0	-0.00659609	-0.0131922	-0.0197883	-0.0263844	-0.0329804	-0.0395765	-0.0461726	-0.0527687	-0.0593648	
-0	-0.00659544	-0.0131909	-0.0197863	-0.0263817	-0.0329772	-0.0395726	-0.0461681	-0.0527635	-0.0593589	
-0	-0.00659478	-0.0131896	-0.0197844	-0.0263791	-0.0329739	-0.0395687	-0.0461635	-0.0527583	-0.0593531	
-0	-0.00659413	-0.0131883	-0.0197824	-0.0263765	-0.0329707	-0.0395648	-0.0461589	-0.052753	-0.0593472	
-0	-0.00659348	-0.013187	-0.0197804	-0.0263739	-0.0329674	-0.0395609	-0.0461544	-0.0527478	-0.0593413	
-0	-0.00659283	-0.0131857	-0.0197785	-0.0263713	-0.0329641	-0.039557	-0.0461498	-0.0527426	-0.0593354	
-0	-0.00659218	-0.0131844	-0.0197765	-0.0263687	-0.0329609	-0.0395531	-0.0461452	-0.0527374	-0.0593296	
-0	-0.00659152	-0.013183	-0.0197746	-0.0263661	-0.0329576	-0.0395491	-0.0461407	-0.0527322	-0.0593237	
-0	-0.00659087	-0.0131817	-0.0197726	-0.0263635	-0.0329544	-0.0395452	-0.0461361	-0.052727	-0.0593178	
-0	-0.00659022	-0.0131804	-0.0197707	-0.0263609	-0.0329511	-0.0395413	-0.0461315	-0.0527218	-0.059312	
-0	-0.00658957	-0.0131791	-0.0197687	-0.0263583	-0.0329478	-0.0395374	-0.046127	-0.0527165	-0.0593061	
-0	-0.00658892	-0.0131778	-0.0197668	-0.0263557	-0.0329446	-0.0395335	-0.0461224	-0.0527113	-0.0593003	
-0	-0.00658827	-0.0131765	-0.0197648	-0.0263531	-0.0329413	-0.0395296	-0.0461179	-0.0527061	-0.0592944	
-0	-0.00658762	-0.0131752	-0.0197628	-0.0263505	-0.0329381	-0.0395257	-0.0461133	-0.0527009	-0.0592885	
-0	-0.00658696	-0.0131739	-0.0197609	-0.0263479	-0.0329348	-0.0395218	-0.0461088	-0.0526957	-0.0592827	
-0	-0.00658631	-0.0131726	-0.0197589	-0.0263453	-0.0329316	-0.0395179	-0.0461042	-0.0526905	-0.0592768	
-0	-0.00658566	-0.0131713	-0.019757	-0.0263427	-0.0329283	-0.039514	-0.0460996	-0.0526853	-0.059271	
-0	-0.00658501	-0.01317	-0.019755	-0.0263401	-0.0329251	-0.0395101	-0.0460951	-0.0526801	-0.0592651	
-0	-0.00658436	-0.0131687	-0.0197531	-0.0263374	-0.0329218	-0.0395062	-0.0460905	-0.0526749	-0.0592593	
-0	-0.00658371	-0.0131674	-0.0197511	-0.0263348	-0.0329186	-0.0395023	-0.046086	-0.0526697	-0.0592534	
-0	-0.00658306	-0.0131661	-0.0197492	-0.0263322	-0.0329153	-0.0394984	-0.0460814	-0.0526645	-0.0592476	
-0	-0.00658241	-0.0131648	-0.0197472	-0.0263296	-0.0329121	-0.0394945	-0.0460769	-0.0526593	-0.0592417	
-0	-0.00658176	-0.0131635	-0.0197453	-0.026327	-0.0329088	-0.0394906	-0.0460723	-0.0526541	-0.0592359	
-0	-0.00658111	-0.0131622	-0.0197433	-0.0263244	-0.0329056	-0.0394867	-0.0460678	-0.0526489	-0.05923	
-0	-0.00658046	-0.0131609	-0.0197414	-0.0263219	-0.0329023	-0.0394828	-0.0460632	-0.0526437	-0.0592242	
-0	-0.00657981	-0.0131596	-0.0197394	-0.0263193	-0.0328991	-0.0394789	-0.0460587	-0.0526385	-0.0592183	
-0	-0.00657916	-0.0131583	-0.0197375	-0.0263167	-0.0328958	-0.039475	-0.0460541	-0.0526333	-0.0592125	
-0	-0.00657851	-0.013157	-0.0197355	-0.0263141	-0.0328926	-0.0394711	-0.0460496	-0.0526281	-0.0592066	
-0	-0.00657787	-0.0131557	-0.0197336	-0.0263115	-0.0328893	-0.0394672	-0.0460451	-0.0526229	-0.0592008	
-0	-0.00657722	-0.0131544	-0.0197316	-0.0263089	-0.0328861	-0.0394633	-0.0460405	-0.0526177	-0.0591949	
-0	-0.00657657	-0.0131531	-0.0197297	-0.0263063	-0.0328828	-0.0394594	-0.046036	-0.0526125	-0.0591891	
-0	-0.00657592	-0.0131518	-0.0197278	-0.0263037	-0.0328796	-0.0394555	-0.0460314	-0.0526074	-0.0591833	
-0	-0.00657527	-0.0131505	-0.0197258	-0.0263011	-0.0328764	-0.0394516	-0.0460269	-0.0526022	-0.0591774	
-0	-0.00657462	-0.0131492	-0.0197239	-0.0262985	-0.0328731	-0.0394477	-0.0460224	-0.052597	-0.0591716	
-0	-0.00657397	-0.0131479	-0.0197219	-0.0262959	-0.0328699	-0.0394438	-0.0460178	-0.0525918	-0.0591658	
-0	-0.00657333	-0.0131467	-0.01972	-0.0262933	-0.0328666	-0.03944	-0.0460133	-0.0525866	-0.0591599	
-0	-0.00657268	-0.0131454	-0.019718	-0.0262907	-0.0328634	-0.0394361	-0.0460087	-0.0525814	-0.0591541	
-0	-0.00657203	-0.0131441	-0.0197161	-0.0262881	-0.0328601	-0.0394322	-0.0460042	-0.0525762	-0.0591483	
-0	-0.00657138	-0.0131428	-0.0197141	-0.0262855	-0.0328569	-0.0394283	-0.0459997	-0.0525711	-0.0591424	
-0	-0.00657073	-0.0131415	-0.0197122	-0.0262829	-0.0328537	-0.0394244	-0.0459951	-0.0525659	-0.0591366	
-0	-0.00657009	-0.0131402	-0.0197103	-0.0262803	-0.0328504	-0.0394205	-0.0459906	-0.0525607	-0.0591308	
-0	-0.00656944	-0.0131389	-0.0197083	-0.0262778	-0.0328472	-0.0394166	-0.0459861	-0.0525555	-0.059125	
-0	-0.00656879	-0.0131376	-0.0197064	-0.0262752	-0.032844	-0.0394128	-0.0459815	-0.0525503	-0.0591191	
-0	-0.00656814	-0.0131363	-0.0197044	-0.0262726	-0.0328407	-0.0394089	-0.045977	-0.0525452	-0.0591133	
-0	-0.0065675	-0.013135	-0.0197025	-0.02627	-0.0328375	-0.039405	-0.0459725	-0.05254	-0.0591075	
-0	-0.00656685	-0.0131337	-0.0197006	-0.0262674	-0.0328343	-0.0394011	-0.045968	-0.0525348	-0.0591017	
-0	-0.0065662	-0.0131324	-0.0196986	-0.0262648	-0.032831	-0.0393972	-0.0459634	-0.0525296	-0.0590958	
-0	-0.00656556	-0.0131311	-0.0196967	-0.0262622	-0.0328278	-0.0393933	-0.0459589	-0.0525245	-0.05909	
-0	-0.00656491	-0.0131298	-0.0196947	-0.0262596	-0.0328246	-0.0393895	-0.0459544	-0.0525193	-0.0590842	
-0	-0.00656426	-0.0131285	-0.0196928	-0.0262571	-0.0328213	-0.0393856	-0.0459498	-0.0525141	-0.0590784	
-0	-0.00656362	-0.0131272	-0.0196909	-0.0262545	-0.0328181	-0.0393817	-0.0459453	-0.0525089	-0.0590726	
-0	-0.00656297	-0.0131259	-0.0196889	-0.0262519	-0.0328149	-0.0393778	-0.0459408	-0.0525038	-0.0590667	
-0	-0.00656233	-0.0131247	-0.019687	-0.0262493	-0.0328116	-0.039374	-0.0459363	-0.0524986	-0.0590609	
-0	-0.00656168	-0.0131234	-0.019685	-0.0262467	-0.0328084	-0.0393701	-0.0459318	-0.0524934	-0.0590551	
-0	-0.00656103	-0.0131221	-0.0196831	-0.0262441	-0.0328052	-0.0393662	-0.0459272	-0.0524883	-0.0590493	
-0	-0.00656039	-0.0131208	-0.0196812	-0.0262416	-0.0328019	-0.0393623	-0.0459227	-0.0524831	-0.0590435	
-0	-0.00655974	-0.0131195	-0.0196792	-0.026239	-0.0327987	-0.0393585	-0.0459182	-0.0524779	-0.0590377	
-0	-0.0065591	-0.0131182	-0.0196773	-0.0262364	-0.0327955	-0.0393546	-0.0459137	-0.0524728	-0.0590319	
-0	-0.00655845	-0.0131169	-0.0196754	-0.0262338	-0.0327923	-0.0393507	-0.0459092	-0.0524676	-0.0590261	
-0	-0.00655781	-0.0131156	-0.0196734	-0.0262312	-0.032789	-0.0393468	-0.0459046	-0.0524625	-0.0590203	
-0	-0.00655716	-0.0131143	-0.0196715	-0.0262286	-0.0327858	-0.039343	-0.0459001	-0.0524573	-0.0590145	
-0	-0.00655652	-0.013113	-0.0196696	-0.0262261	-0.0327826	-0.0393391	-0.0458956	-0.0524521	-0.0590087	
-0	-0.00655587	-0.0131117	-0.0196676	-0.0262235	-0.0327794	-0.0393352	-0.0458911	-0.052447	-0.0590029	
-0	-0.00655523	-0.0131105	-0.0196657	-0.0262209	-0.0327761	-0.0393314	-0.0458866	-0.0524418	-0.0589971	
-0	-0.00655458	-0.0131092	-0.0196637	-0.0262183	-0.0327729	-0.0393275	-0.0458821	-0.0524367	-0.0589912	
-0	-0.00655394	-0.0131079	-0.0196618	-0.0262158	-0.0327697	-0.0393236	-0.0458776	-0.0524315	-0.0589855	
-0	-0.00655329	-0.0131066	-0.0196599	-0.0262132	-0.0327665	-0.0393198	-0.0458731	-0.0524264	-0.0589797	
-0	-0.00655265	-0.0131053	-0.019658	-0.0262106	-0.0327633	-0.0393159	-0.0458686	-0.0524212	-0.0589739	
-0	-0.00655201	-0.013104	-0.019656	-0.026208	-0.03276	-0.039312	-0.045864	-0.0524161	-0.0589681	
-0	-0.00655136	-0.0131027	-0.0196541	-0.0262055	-0.0327568	-0.0393082	-0.0458595	-0.0524109	-0.0589623	
-0	-0.00655072	-0.0131014	-0.0196522	-0.0262029	-0.0327536	-0.0393043	-0.045855	-0.0524058	-0.0589565	
-0	-0.00655008	-0.0131002	-0.0196502	-0.0262003	-0.0327504	-0.0393005	-0.0458505	-0.0524006	-0.0589507	
-0	-0.00654943	-0.0130989	-0.0196483	-0.0261977	-0.0327472	-0.0392966	-0.045846	-0.0523955	-0.0589449	
-0	-0.00654879	-0.0130976	-0.0196464	-0.0261952	-0.0327439	-0.0392927	-0.0458415	-0.0523903	-0.0589391	
-0	-0.00654815	-0.0130963	-0.0196444	-0.0261926	-0.0327407	-0.0392889	-0.045837	-0.0523852	-0.0589333	
-0	-0.0065475	-0.013095	-0.0196425	-0.02619	-0.0327375	-0.039285	-0.0458325	-0.05238	-0.0589275	
-0	-0.00654686	-0.0130937	-0.0196406	-0.0261874	-0.0327343	-0.0392812	-0.045828	-0.0523749	-0.0589217	
-0	-0.00654622	-0.0130924	-0.0196386	-0.0261849	-0.0327311	-0.0392773	-0.0458235	-0.0523697	-0.0589159	
-0	-0.00654557	-0.0130911	-0.0196367	-0.0261823	-0.0327279	-0.0392734	-0.045819	-0.0523646	-0.0589102	
-0	-0.00654493	-0.0130899	-0.0196348	-0.0261797	-0.0327247	-0.0392696	-0.0458145	-0.0523594	-0.0589044	
-0	-0.00654429	-0.0130886	-0.0196329	-0.0261772	-0.0327214	-0.0392657	-0.04581	-0.0523543	-0.0588986	
-0	-0.00654365	-0.0130873	-0.0196309	-0.0261746	-0.0327182	-0.0392619	-0.0458055	-0.0523492	-0.0588928	
-0	-0.006543	-0.013086	-0.019629	-0.026172	-0.032715	-0.039258	-0.045801	-0.052344	-0.058887	
-0	-0.00654236	-0.0130847	-0.0196271	-0.0261694	-0.0327118	-0.0392542	-0.0457965	-0.0523389	-0.0588813	
-0	-0.00654172	-0.0130834	-0.0196252	-0.0261669	-0.0327086	-0.0392503	-0.045792	-0.0523338	-0.0588755	
-0	-0.00654108	-0.0130822	-0.0196232	-0.0261643	-0.0327054	-0.0392465	-0.0457875	-0.0523286	-0.0588697	
-0	-0.00654044	-0.0130809	-0.0196213	-0.0261617	-0.0327022	-0.0392426	-0.0457831	-0.0523235	-0.0588639	
-0	-0.00653979	-0.0130796	-0.0196194	-0.0261592	-0.032699	-0.0392388	-0.0457786	-0.0523184	-0.0588582	
-0	-0.00653915	-0.0130783	-0.0196175	-0.0261566	-0.0326958	-0.0392349	-0.0457741	-0.0523132	-0.0588524	
-0	-0.00653851	-0.013077	-0.0196155	-0.026154	-0.0326926	-0.0392311	-0.0457696	-0.0523081	-0.0588466	
-0	-0.00653787	-0.0130757	-0.0196136	-0.0261515	-0.0326894	-0.0392272	-0.0457651	-0.052303	-0.0588408	
-0	-0.00653723	-0.0130745	-0.0196117	-0.0261489	-0.0326861	-0.0392234	-0.0457606	-0.0522978	-0.0588351	
-0	-0.00653659	-0.0130732	-0.0196098	-0.0261464	-0.0326829	-0.0392195	-0.0457561	-0.0522927	-0.0588293	
-0	-0.00653595	-0.0130719	-0.0196078	-0.0261438	-0.0326797	-0.0392157	-0.0457516	-0.0522876	-0.0588235	
-0	-0.00653531	-0.0130706	-0.0196059	-0.0261412	-0.0326765	-0.0392118	-0.0457471	-0.0522825	-0.0588178	
-0	-0.00653467	-0.0130693	-0.019604	-0.0261387	-0.0326733	-0.039208	-0.0457427	-0.0522773	-0.058812	
-0	-0.00653403	-0.0130681	-0.0196021	-0.0261361	-0.0326701	-0.0392042	-0.0457382	-0.0522722	-0.0588062	
-0	-0.00653339	-0.0130668	-0.0196002	-0.0261335	-0.0326669	-0.0392003	-0.0457337	-0.0522671	-0.0588005	
-0	-0.00653275	-0.0130655	-0.0195982	-0.026131	-0.0326637	-0.0391965	-0.0457292	-0.052262	-0.0587947	
-0	-0.00653211	-0.0130642	-0.0195963	-0.0261284	-0.0326605	-0.0391926	-0.0457247	-0.0522568	-0.0587889	
-0	-0.00653147	-0.0130629	-0.0195944	-0.0261259	-0.0326573	-0.0391888	-0.0457203	-0.0522517	-0.0587832	
-0	-0.00653083	-0.0130617	-0.0195925	-0.0261233	-0.0326541	-0.039185	-0.0457158	-0.0522466	-0.0587774	
-0	-0.00653019	-0.0130604	-0.0195906	-0.0261207	-0.0326509	-0.0391811	-0.0457113	-0.0522415	-0.0587717	
-0	-0.00652955	-0.0130591	-0.0195886	-0.0261182	-0.0326477	-0.0391773	-0.0457068	-0.0522364	-0.0587659	
